_AverageReward,Steps,Zero steps,% of optimal actions,% of pure optimal actions,ValFuncLoss,_mean_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,_time_from_beginning_in_minutes,PolicyLoss,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,Beta,_lr_multiplier
3.0181720184193486,1556624,0,0.0,0.0,0.08466460341650255,0.25842908849820184,0.004542156447980562,-10.32397256177688,9.822753121470438,0.9999996548130778,-113.66856703476502,-9534.499807275357,153.3260183576765,160979.38954123145,1,0.49,-0.008804041,0.199,1.0774521,0.9127606,1.0000927,0.6917517,0.00036572551,3,0.995
3.014930115377826,1557925,0,0.0,0.0,0.024989095702405487,0.25128043007301615,0.006183398160766895,-15.522489505109382,13.41656441503557,0.9999994161782004,-91.97217605595193,-5653.501381436041,2410.7527037195127,69124.58124114221,2,2.61,-0.008039226,0.198,1.063952,0.9182732,1.0000216,0.69040537,0.00029134378,3,0.99
2.9992750662241963,1571178,0,0.0,0.0,0.013103410526624273,0.25260417992677875,-0.0007104131932170676,-13.206228182368852,12.177047013137038,0.9999993860124765,-87.233532871494,-5526.823216242528,1534.609910195172,51228.386897330485,3,4.75,-0.0011049007,0.197,1.0463036,0.92976993,1.000031,0.68887156,0.00019941469,3,0.985
3.0490891840607213,1581000,0,0.0,0.0,0.011247185346203217,0.25212783452987125,0.018797297387825766,-15.759419354889715,16.581344181826356,0.9999992975770018,-86.71410494599245,-3792.758625489293,1144.0604343994044,52568.510489913024,4,6.9,-0.0208225,0.196,1.042823,0.9261286,1.0000011,0.6868972,0.00021628596,3,0.98
3.0373977413023217,1560014,0,0.0,0.0,0.0109725016543459,0.25105419099415116,0.014577401611644758,-14.766145293070572,15.952328537301295,0.9999993029602543,-84.75519971788219,-4785.660489072345,1806.5264093222438,52805.11931385472,5,9.01,-0.016270598,0.195,1.0421968,0.92160165,1.0000181,0.6842526,0.00021900766,3,0.975
2.977152195960131,1548070,0,0.0,0.0,0.00934419323515377,0.24973223860156846,-0.005823896273765235,-15.822295098377083,15.522663182771051,0.9999992294684146,-78.97002353261472,-3178.8479221795837,1386.0076473531428,42447.94632046279,6,11.12,0.004176354,0.194,1.0386509,0.9205848,0.9999829,0.6820583,0.00020625067,3,0.97
3.004693494382476,1561097,0,0.0,0.0,0.011697201225366601,0.24984673747811564,0.006412678441246375,-20.39931470797144,14.421620971466366,0.9999991767583482,-77.29799229573415,-4209.662360916376,2825.7222916004666,47810.92352705471,7,13.25,-0.009907158,0.193,1.0442113,0.9257952,0.9999907,0.67880994,0.00023950209,3,0.965
3.013086976501468,1540692,0,0.0,0.0,0.009542898468589994,0.24845713670015487,0.016043758354912233,-18.264201193020078,17.31543752014201,0.9999990563996002,-77.65171761025178,-4215.986136651629,1598.609102593306,45310.49640339051,8,15.35,-0.01997145,0.192,1.0637838,0.92816377,1.0000027,0.6751483,0.00031292255,3,0.96
2.9824079254201132,1530064,0,0.0,0.0,0.007830932089909232,0.24544775407283856,0.0039970059220557075,-18.431300083666894,18.82032661006878,0.9999989841904391,-71.70861478787741,-3504.1114415008424,1365.8788858764237,41707.894021100656,9,17.43,-0.0064716423,0.191,1.061892,0.9234293,1.0000321,0.6716438,0.00032453367,3,0.955
2.9563847495506965,1507890,0,0.0,0.0,0.007018081453610203,0.2431126644736842,-0.007197225896927343,-20.34503288318004,15.22074223449861,0.999998979259372,-71.09788661067074,-3763.300961595399,2254.290322347054,39619.7624613411,10,19.49,0.002856087,0.19,1.0642296,0.9142321,0.9999684,0.6668299,0.00037183025,3,0.95
2.9659795524498356,1519204,0,0.0,0.0,0.008811905276558424,0.24045718867211618,0.0022134589313918315,-16.971856723900153,16.444431942323888,0.9999990266483555,-74.05828639563583,-4877.6136532775945,1396.4114132334737,48695.70807868686,11,21.57,-0.0045640017,0.189,1.0591832,0.9147223,1.0000043,0.66146255,0.0003640596,3,0.945
2.9640464043721417,1490894,0,0.0,0.0,0.00759557025457798,0.23828985460584742,0.0026260595363541022,-16.856228745996496,14.539815624942104,0.9999991281061466,-70.71459314684154,-3676.135812973476,1347.7063493980456,42305.10760683,12,23.59,-0.01172007,0.188,1.072576,0.8907042,0.9999567,0.6549956,0.0004960802,3,0.94
2.9755052682454006,1504201,0,0.0,0.0,0.008351899204910083,0.2362475575922896,0.012760894023031273,-21.044721856519203,15.577895824914123,0.999998886359489,-66.25972892338848,-3234.3510022021683,1710.9374455537136,39954.32335011688,13,25.64,-0.022447888,0.18700000000000003,1.0854568,0.86583483,1.0000147,0.6464982,0.0006578016,3,0.935
2.953028364614643,1489814,0,0.0,0.0,0.008645074765424799,0.23211730180082216,0.005402453075740071,-25.379805884390365,18.500811264008107,0.9999985712905536,-64.62962053590627,-3438.86179693352,2000.8120580042087,38433.39051641799,14,27.67,-0.010485071,0.186,1.0758078,0.8664512,1.0000356,0.6374932,0.0006491142,3,0.9299999999999999
