_AverageReward,Steps,Zero steps,% of optimal actions,% of pure optimal actions,ValFuncLoss,_mean_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,_time_from_beginning_in_minutes,PolicyLoss,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,Beta,_lr_multiplier
10.214408607596184,5686698,0,0.0,0.0,0.07873233192335569,0.21702961041372704,-0.006222993180446917,-10.515509564560423,5.591051393902116,0.9999999391122144,-2852.1321479449034,-181482.8986830207,4203.408607596287,107526650.91311489,1,1.56,-0.0027076092,0.199,1.0784738,0.93295467,1.0019522,0.68960387,0.0002963455,3,0.995
10.341617440347887,6067723,0,0.0,0.0,0.016197710643310756,0.25119143698086566,-0.0037594429753117645,-19.68067160829831,11.287343355688533,0.9999999186913626,-3272.234939962672,-143938.9076798773,36620.42870537569,64584195.71619054,2,3.59,-0.0033766313,0.198,1.0697113,0.932776,0.9999747,0.688576,0.00041150983,3,0.99
10.330354394937661,5962303,0,0.0,0.0,0.005798464802365125,0.24566107811929483,-0.005164829689451158,-24.99773222686304,18.135118981360165,0.9999998969430673,-3312.236502800014,-120095.84111545539,26440.627262977716,52179397.289070085,3,5.56,0.0012298702,0.197,1.0670784,0.92782676,0.99998474,0.6867194,0.0003307325,3,0.985
10.319969897025636,5930311,0,0.0,0.0,0.02084176574745976,0.24102117933763792,-0.004683713004221911,-24.53154649248866,25.09463028952953,0.9999999201258366,-3388.3439305721727,-248625.1865051915,58658.669442543505,85812912.1234781,4,7.55,0.0065469393,0.196,1.0238619,0.96466666,1.0000029,0.6859197,5.3001615e-05,3,0.98
10.26268516394039,5896869,0,0.0,0.0,0.014124260466235649,0.2399057864926836,-0.009286274975594973,-39.43744250469508,24.57356855774572,0.9999998866103007,-3512.3550784651943,-173258.2969545752,95144.63546043893,60677414.701348126,5,9.51,0.008983229,0.195,1.0285325,0.97641724,1.0000031,0.68591034,1.5523532e-05,3,0.975
10.536116023244869,5947291,0,0.0,0.0,0.019994004892175555,0.23988131639528312,0.005373036194709798,-50.614275210847026,41.46276717161144,0.9999998859889035,-3878.343998632454,-213501.7149783491,64952.36290217018,82823026.37577713,6,11.48,-0.0058521437,0.194,1.0290487,0.9746531,0.99999136,0.6856285,2.6214882e-05,3,0.97
10.258875284015799,5960936,0,0.0,0.0,0.006367584879365442,0.2404897526978372,-0.01003278590375247,-48.30152455879631,27.673291974132237,0.9999998601286615,-3623.131306733293,-130744.30610325918,28234.732609544037,54448882.726530656,7,13.47,0.0062385397,0.193,1.0302944,0.96280414,0.99999547,0.6847081,5.8560603e-05,3,0.965
10.37483849086269,5899821,0,0.0,0.0,0.005972266101910335,0.23887986499814992,-0.0017151953742997785,-76.16191780019258,63.11351440972879,0.9999998358322444,-4011.952374522776,-175795.06858334795,26637.753911093987,68171465.84659702,8,15.42,-0.0013454765,0.192,1.0477468,0.94150084,0.9999928,0.68324345,0.000109877976,3,0.96
10.433244307601399,5916267,0,0.0,0.0,0.003565182699051598,0.2364259965447515,0.0031305105683592112,-96.73188747619503,75.39108587988419,0.99999981231595,-3833.6944388738975,-182968.29052861966,31834.284680047935,60537345.00856022,9,17.39,-0.0028516068,0.191,1.0353234,0.9494619,0.99999535,0.68224716,6.5665015e-05,3,0.955
10.341138891144315,5862404,0,0.0,0.0,0.0019446737732741197,0.23535383567761348,-0.006146245168237976,-93.0752779631153,72.02194414223545,0.9999997575416207,-3783.874419242083,-118722.46004818048,14463.216771231859,46573630.10337227,10,19.34,0.0032159623,0.19,1.0342182,0.9492673,1.0000013,0.6808878,8.049335e-05,3,0.95
