_AverageReward,Steps,Zero steps,% of optimal actions,% of pure optimal actions,ValFuncLoss,_mean_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,_time_from_beginning_in_minutes,PolicyLoss,Clipping,Max ratio,Min ratio,Mean ratio,PolicyEntropy,KL,Beta,_lr_multiplier
0.8621545638265976,513626,0,0.0,0.0,0.07649147510454422,0.233499034222783,0.013699343714083954,-18.366447362667547,6.90207186325035,0.9999967077251901,-8.97144067939777,-741.7795789153967,0.8621545638265976,774.9004007827587,1,0.23,-0.014939947,0.199,1.0758202,0.89982086,1.0005398,0.6907907,0.0001987832,3,0.995
0.8635747628369221,511357,0,0.0,0.0,0.027586074629978273,0.2509685961662954,0.007783432935991442,-20.20016777955308,10.118829479507495,0.9999960174272167,-9.173827873431634,-579.8920758360191,78.0148577403456,500.2936396743057,2,1.03,-0.007901216,0.198,1.0369625,0.9552564,0.9999935,0.69032246,8.1529e-05,3,0.99
0.8528176899589951,509939,0,0.0,0.0,0.014784627121936421,0.2530148718642685,-0.007507584965228454,-23.355573671959057,9.993004797426199,0.9999964683010868,-9.0455556482733,-763.6986842602674,76.09533706719012,394.12305898448494,3,1.81,0.007314608,0.197,1.046338,0.95901304,1.0000153,0.69011045,5.602588e-05,3,0.985
0.8622029017349204,509764,0,0.0,0.0,0.009198262215748092,0.25386785530709377,0.009268944301943959,-20.241978098961738,10.641116752060325,0.9999960511914662,-9.213707871073117,-394.55978368713,89.66411625379511,370.2102765387566,4,2.6,-0.009406678,0.196,1.0461696,0.9555995,1.0000023,0.6899917,5.0166218e-05,3,0.98
0.8592662685725033,510432,0,0.0,0.0,0.004878786920893949,0.2553822431041847,0.0054333538268531364,-24.47043166469671,11.835170019333804,0.9999953806643787,-8.779956847816116,-330.9013223814899,105.6038718729103,315.388144846821,5,3.39,-0.0055902083,0.195,1.0451553,0.9568801,0.9999805,0.68999344,4.6455905e-05,3,0.975
0.8563840445050347,509066,0,0.0,0.0,0.006764581602983133,0.2555823392584909,-0.009127245101732347,-24.490991208680743,9.932985344456448,0.9999947321961358,-9.029045552761806,-602.4901413072989,78.73514492859498,358.45681135275885,6,4.17,0.008700558,0.194,1.0528139,0.9462571,1.000015,0.6899315,6.0653907e-05,3,0.97
0.8720703429766251,512688,0,0.0,0.0,0.021398254675921758,0.2560968948848895,0.027639785487042164,-29.08127798259699,10.59684764224077,0.9999954057345906,-9.111926795682123,-1039.9343815767625,76.87766249042015,527.7347449936625,7,4.96,-0.028073687,0.193,1.057016,0.93959886,1.0000128,0.68977433,7.517463e-05,3,0.965
0.8609213235365866,512415,0,0.0,0.0,0.004056140749096634,0.25595717896421494,0.015035752424079955,-26.891751383575674,13.859862245425855,0.9999938870221134,-8.674196525094782,-279.8288438291688,126.43431656464371,305.3612179001297,8,5.75,-0.015458339,0.192,1.0534241,0.93718,0.99998313,0.68933356,7.9624515e-05,3,0.96
0.8377000877586597,503654,0,0.0,0.0,0.0027866179038616946,0.25808770383078766,-0.0644367159486184,-38.99893570786315,16.084739702436018,0.9999931970273103,-8.444026322256871,-412.47124797496133,71.99035456739531,314.3948851363517,9,6.53,0.063834354,0.191,1.0556877,0.9257437,0.9999993,0.68874335,0.00010163969,3,0.955
0.8612002828250382,510563,0,0.0,0.0,0.0045893422152208565,0.25662911620272155,0.01241387426320134,-29.710179769106226,18.04719613701961,0.9999936554727435,-8.784768998641844,-550.0898076596226,81.85735798145576,375.716886328241,10,7.32,-0.012759222,0.19,1.0539594,0.92124295,0.9999639,0.6878702,9.570584e-05,3,0.95
0.8580098133734647,510324,0,0.0,0.0,0.002144644212626506,0.25768606670141925,0.008689733566685988,-27.722260582940347,21.309796189253916,0.9999922113668215,-8.575897272661537,-316.1121678542046,88.36327494997236,301.00917801885015,11,8.1,-0.009628232,0.189,1.0482721,0.91967034,1.0000042,0.68663824,0.00012165263,3,0.945
0.8605514524864599,507750,0,0.0,0.0,0.0023495902996871027,0.25732519204254484,0.0140316603608478,-36.74118489028154,20.32256391459267,0.999991872212816,-8.750260378696693,-401.76750879123415,57.173225873239446,324.81594575975623,12,8.88,-0.015047316,0.188,1.0566335,0.9056805,1.0000145,0.68512875,0.00015305972,3,0.94
0.842552065510628,502636,0,0.0,0.0,0.0014447724332147215,0.25835976330419075,-0.06401157750368919,-31.92669333426387,24.29544152711189,0.9999911856209653,-8.554542732147006,-325.678401330607,45.10044126501684,306.75947091658105,13,9.65,0.06270326,0.18700000000000003,1.052126,0.89986277,0.9999949,0.6831244,0.00018606108,3,0.935
0.8548798037226639,508668,0,0.0,0.0,0.0014796684470820653,0.2581436362849919,-0.003962202592594026,-43.77311918031897,23.28564496142283,0.9999905740671765,-8.578161824932662,-359.66399470433737,44.43218820438446,296.8040319282703,14,10.43,0.002073197,0.186,1.0523007,0.89915514,0.99999744,0.6801312,0.00024835122,3,0.9299999999999999
0.85525344233825,507867,0,0.0,0.0,0.001777788842918009,0.2581028205042368,-0.007583412233300213,-51.45027527347816,22.962034801627627,0.9999901130711523,-8.595947993355194,-431.5748412964314,56.228134669972164,316.4185713235895,15,11.22,0.005934563,0.18500000000000003,1.0541553,0.89592195,0.99996704,0.6765846,0.00028743592,3,0.925
